item_id,item_api_url,item_page_url,title,identifier,scan_number,printed_page,position_on_page,chapter,illustration_type,visual_typology,creators,subjects,characters,narrative_place,geographic_place,illustration_image_url,media_ids,canvas_label,canvas_id,page_iiif_image_service,page_full_image_url,x,y,w,h,match_score,match_method,iiif_region_url
229201,https://dlrc.ficlit.unibo.it/api/items/229201,https://dlrc.ficlit.unibo.it/s/lib/item/229201,Le tre donne vanno a parlare con don Abbondio,Quarantana_0736_p.730_1,0736,730,1,Capitolo XXXVIII,Altre illustrazioni,Scena con figure,"Gonin, Francesco",Matrimonio,"Lucia Mondella; Agnese, madre di Lucia; Mercantessa vedova di Monza; Abbondio, don",Paese di Renzo e Lucia,,https://dlrc.ficlit.unibo.it/files/original/ffe23539f8319c70da2545ceb9da8560f3989f04.jpg,229706; 230210,Quarantana_0736_p.730.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p736,https://dlrc.ficlit.unibo.it/iiif/2/232781,https://dlrc.ficlit.unibo.it/iiif/2/232781/full/full/0/default.jpg,755,1168,848,520,0.9536,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232781/755,1168,848,520/full/0/default.jpg"
229202,https://dlrc.ficlit.unibo.it/api/items/229202,https://dlrc.ficlit.unibo.it/s/lib/item/229202,Don Abbondio seduto sul seggiolone in posa ilare ,Quarantana_0738_p.732_1,0738,732,1,Capitolo XXXVIII,Altre illustrazioni,Ritratto,"Gonin, Francesco",Provvidenza,"Abbondio, don",Paese di Renzo e Lucia,,https://dlrc.ficlit.unibo.it/files/original/fea12feeb82778dbc90dffb6b2f88c54a7dc04ff.jpg,229707; 230211,Quarantana_0738_p.732.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p738,https://dlrc.ficlit.unibo.it/iiif/2/232783,https://dlrc.ficlit.unibo.it/iiif/2/232783/full/full/0/default.jpg,811,816,734,519,0.9235,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232783/811,816,734,519/full/0/default.jpg"
229203,https://dlrc.ficlit.unibo.it/api/items/229203,https://dlrc.ficlit.unibo.it/s/lib/item/229203,Scena di gruppo ,Quarantana_0741_p.735_1,0741,735,1,Capitolo XXXVIII,Altre illustrazioni,Scena con figure,"Gonin, Francesco",,"Abbondio, don; Lucia Mondella; Renzo Tramaglino; Agnese, madre di Lucia; Mercantessa vedova di Monza",Paese di Renzo e Lucia,,https://dlrc.ficlit.unibo.it/files/original/697c54a551caeccf364e3894b162dcd99d460bdb.jpg,229708; 230212,Quarantana_0741_p.735.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p741,https://dlrc.ficlit.unibo.it/iiif/2/232786,https://dlrc.ficlit.unibo.it/iiif/2/232786/full/full/0/default.jpg,174,1151,841,587,0.9761,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232786/174,1151,841,587/full/0/default.jpg"
229204,https://dlrc.ficlit.unibo.it/api/items/229204,https://dlrc.ficlit.unibo.it/s/lib/item/229204,Don Abbondio cammina e parla con il marchese,Quarantana_0744_p.738_1,0744,738,1,Capitolo XXXVIII,Altre illustrazioni,Scena con figure,"Gonin, Francesco",Matrimonio,"Renzo Tramaglino; Lucia Mondella; Agnese, madre di Lucia; Abbondio, don",Paese di Renzo e Lucia,,https://dlrc.ficlit.unibo.it/files/original/b7a9a5d633c2b084c9dd85164e816fa81ea5694f.jpg,229709; 230213,Quarantana_0744_p.738.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p744,https://dlrc.ficlit.unibo.it/iiif/2/232789,https://dlrc.ficlit.unibo.it/iiif/2/232789/full/full/0/default.jpg,760,816,848,551,0.8132,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232789/760,816,848,551/full/0/default.jpg"
229205,https://dlrc.ficlit.unibo.it/api/items/229205,https://dlrc.ficlit.unibo.it/s/lib/item/229205,Don Abbondio sposa Renzo e Lucia,Quarantana_0745_p.739_1,0745,739,1,Capitolo XXXVIII,Altre illustrazioni,Scena con figure,"Gonin, Francesco",Matrimonio,"Renzo Tramaglino; Lucia Mondella; Agnese, madre di Lucia; Abbondio, don; Marchese erede di don Rodrigo; Mercantessa vedova di Monza",Paese di Renzo e Lucia; Chiesa del paese di Renzo e Lucia,,https://dlrc.ficlit.unibo.it/files/original/e417b3b61455b3b831f4f239e45816232fa2e9dd.jpg,229710; 230214,Quarantana_0745_p.739.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p745,https://dlrc.ficlit.unibo.it/iiif/2/232790,https://dlrc.ficlit.unibo.it/iiif/2/232790/full/full/0/default.jpg,192,861,847,706,0.8299,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232790/192,861,847,706/full/0/default.jpg"
229206,https://dlrc.ficlit.unibo.it/api/items/229206,https://dlrc.ficlit.unibo.it/s/lib/item/229206,Il marchese offre il pranzo di matrimonio a Renzo e Lucia,Quarantana_0746_p.740_1,0746,740,1,Capitolo XXXVIII,Altre illustrazioni,Scena con figure,"Gonin, Francesco",Matrimonio,"Renzo Tramaglino; Lucia Mondella; Agnese, madre di Lucia; Mercantessa vedova di Monza",Palazzotto di don Rodrigo,,https://dlrc.ficlit.unibo.it/files/original/51af678b5101a280e8ad28a2107d4a5c14900080.jpg,229711; 230215,Quarantana_0746_p.740.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p746,https://dlrc.ficlit.unibo.it/iiif/2/232791,https://dlrc.ficlit.unibo.it/iiif/2/232791/full/full/0/default.jpg,747,648,848,579,0.9455,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232791/747,648,848,579/full/0/default.jpg"
229207,https://dlrc.ficlit.unibo.it/api/items/229207,https://dlrc.ficlit.unibo.it/s/lib/item/229207,Gli sposi lasciano il paese tra lacrime e ringraziamenti,Quarantana_0747_p.741_1,0747,741,1,Capitolo XXXVIII,Altre illustrazioni,Scena con figure,"Gonin, Francesco; Ratti",Matrimonio,"Renzo Tramaglino; Lucia Mondella; Agnese, madre di Lucia; Mercantessa vedova di Monza",Paese di Renzo e Lucia,,https://dlrc.ficlit.unibo.it/files/original/c115633c4b8141ac05f5898c4b740a88700829e2.jpg,229712; 230216,Quarantana_0747_p.741.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p747,https://dlrc.ficlit.unibo.it/iiif/2/232792,https://dlrc.ficlit.unibo.it/iiif/2/232792/full/full/0/default.jpg,218,1085,792,544,0.7832,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232792/218,1085,792,544/full/0/default.jpg"
229208,https://dlrc.ficlit.unibo.it/api/items/229208,https://dlrc.ficlit.unibo.it/s/lib/item/229208,"Immagine finale della famiglia, con Agnese che tiene in braccio Maria appena nata",Quarantana_0752_p.746_1,0752,746,1,Capitolo XXXVIII,Altre illustrazioni,Scena con figure,"Gonin, Francesco",Famiglia,"Renzo Tramaglino; Lucia Mondella; Agnese, madre di Lucia; Maria, primogenita di Renzo e Lucia",,,https://dlrc.ficlit.unibo.it/files/original/059cba4684c3fed90a4de97180f59fc405db72b0.jpg,229713,Quarantana_0752_p.746.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p752,https://dlrc.ficlit.unibo.it/iiif/2/232797,https://dlrc.ficlit.unibo.it/iiif/2/232797/full/full/0/default.jpg,771,936,841,673,0.9496,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232797/771,936,841,673/full/0/default.jpg"
229209,https://dlrc.ficlit.unibo.it/api/items/229209,https://dlrc.ficlit.unibo.it/s/lib/item/229209,Colonna che dà il titolo alla Storia della Colonna Infame,Quarantana_0753_p.747_1,0753,747,1,,Frontespizio,,"Gonin, Francesco",Storia,,,,https://dlrc.ficlit.unibo.it/files/original/d9c36f431c3ae4bf5c74de0a0b324ec1c677a8a2.jpg,229714; 230217,Quarantana_0753_p.747.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p753,https://dlrc.ficlit.unibo.it/iiif/2/232798,https://dlrc.ficlit.unibo.it/iiif/2/232798/full/full/0/default.jpg,181,668,816,872,0.7503,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232798/181,668,816,872/full/0/default.jpg"
229210,https://dlrc.ficlit.unibo.it/api/items/229210,https://dlrc.ficlit.unibo.it/s/lib/item/229210,Distruzione della casa di Giangiacomo Mora,Quarantana_0755_p.749_1,0755,749,1,CI_Introduzione,Intestazione,Scena con figure,"Gonin, Francesco; Loyseau",Storia; Violenza,"Mora, Gian Giacomo (Giangiacomo)",Casa del Mora,Milano,https://dlrc.ficlit.unibo.it/files/original/75d007a9df60dce586e9e3fabe929054c0876b82.jpg,229715; 230218,Quarantana_0755_p.749.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p755,https://dlrc.ficlit.unibo.it/iiif/2/232800,https://dlrc.ficlit.unibo.it/iiif/2/232800/full/full/0/default.jpg,201,464,816,459,0.6878,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232800/201,464,816,459/full/0/default.jpg"
229211,https://dlrc.ficlit.unibo.it/api/items/229211,https://dlrc.ficlit.unibo.it/s/lib/item/229211,Scorcio su timbri e carta bollata,Quarantana_0755_p.749_2,0755,749,2,CI_Introduzione,Capolettera,,"Gonin, Francesco",Legge nel Seicento,,,,https://dlrc.ficlit.unibo.it/files/original/556b3bf8dd41836a12dcaca35cb5fa84a5c10e4a.jpg,229716; 230219,Quarantana_0755_p.749.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p755,https://dlrc.ficlit.unibo.it/iiif/2/232800,https://dlrc.ficlit.unibo.it/iiif/2/232800/full/full/0/default.jpg,201,1112,338,397,0.8451,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232800/201,1112,338,397/full/0/default.jpg"
229212,https://dlrc.ficlit.unibo.it/api/items/229212,https://dlrc.ficlit.unibo.it/s/lib/item/229212,Pecorelle della similitudine dantesca a indicare gli scrittori che si sono accodati a ripetere tutti la stessa cosa,Quarantana_0761_p.755_1,0761,755,1,CI_Introduzione,Altre illustrazioni,Figura allegorica,"Gonin, Francesco",Storia,,,,https://dlrc.ficlit.unibo.it/files/original/4a6af320a10c023706f0192878515b4e679bc9cf.jpg,229717; 230220,Quarantana_0761_p.755.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p761,https://dlrc.ficlit.unibo.it/iiif/2/232806,https://dlrc.ficlit.unibo.it/iiif/2/232806/full/full/0/default.jpg,193,1295,816,389,0.978,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232806/193,1295,816,389/full/0/default.jpg"
229213,https://dlrc.ficlit.unibo.it/api/items/229213,https://dlrc.ficlit.unibo.it/s/lib/item/229213,Colonne di San Lorenzo a Milano,Quarantana_0762_p.756_1,0762,756,1,CI_Introduzione,Altre illustrazioni,Scena con figure,"[Moja, Federico]; Loyseau",Storia,,"Lorenzo, colonne di San - a Milano",Milano,https://dlrc.ficlit.unibo.it/files/original/f2fb1501bdfb06124819d00bff33548a626c0cdb.jpg,229718; 230221,Quarantana_0762_p.756.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p762,https://dlrc.ficlit.unibo.it/iiif/2/232807,https://dlrc.ficlit.unibo.it/iiif/2/232807/full/full/0/default.jpg,731,788,848,697,0.842,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232807/731,788,848,697/full/0/default.jpg"
229214,https://dlrc.ficlit.unibo.it/api/items/229214,https://dlrc.ficlit.unibo.it/s/lib/item/229214,La testimone Caterina Rosa vede venire un uomo,Quarantana_0763_p.757_1,0763,757,1,CI_Capitolo I,Altre illustrazioni,Scena con figure,"Gonin, Francesco; Loyseau",Storia,"Rosa, Caterina","Vetra de' Cittadini, via della; Porta Ticinese a Milano",Milano,https://dlrc.ficlit.unibo.it/files/original/ead4b6f54db34d208f62439988d65f81f503fe68.jpg,229719; 230222,Quarantana_0763_p.757.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p763,https://dlrc.ficlit.unibo.it/iiif/2/232808,https://dlrc.ficlit.unibo.it/iiif/2/232808/full/full/0/default.jpg,192,459,792,488,0.8922,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232808/192,459,792,488/full/0/default.jpg"
229215,https://dlrc.ficlit.unibo.it/api/items/229215,https://dlrc.ficlit.unibo.it/s/lib/item/229215,Secondo il verbale l'uomo aveva una carta in mano e sembrava che scrivesse,Quarantana_0763_p.757_2,0763,757,2,CI_Capitolo I,Altre illustrazioni,Scena con figure,"Gonin, Francesco",Storia,,"Vetra de' Cittadini, via della; Porta Ticinese a Milano",Milano,https://dlrc.ficlit.unibo.it/files/original/9ecc5f28e5559b1ad795d9eed1f759280b4cae16.jpg,229720; 230223,Quarantana_0763_p.757.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p763,https://dlrc.ficlit.unibo.it/iiif/2/232808,https://dlrc.ficlit.unibo.it/iiif/2/232808/full/full/0/default.jpg,170,1173,329,377,0.9602,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232808/170,1173,329,377/full/0/default.jpg"
229216,https://dlrc.ficlit.unibo.it/api/items/229216,https://dlrc.ficlit.unibo.it/s/lib/item/229216,Secondo la testimonianza di Ottavia Bono l'uomo si fermò alla fine del muro del giardino di casa dei Crivelli e vi sfregò sopra la mano,Quarantana_0764_p.758_1,0764,758,1,CI_Capitolo I,Altre illustrazioni,Scena con figure,"Gonin, Francesco",Storia,"Bono, Ottavia","Crivelli, casa dei",Milano,https://dlrc.ficlit.unibo.it/files/original/f6631b744136c3a3953f46b44da16ef776e723df.jpg,229721; 230224,Quarantana_0764_p.758.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p764,https://dlrc.ficlit.unibo.it/iiif/2/232809,https://dlrc.ficlit.unibo.it/iiif/2/232809/full/full/0/default.jpg,780,878,792,639,0.9456,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232809/780,878,792,639/full/0/default.jpg"
229217,https://dlrc.ficlit.unibo.it/api/items/229217,https://dlrc.ficlit.unibo.it/s/lib/item/229217,Al barbiere Giangiacomo Mora pareva che fossero stati unti i muri della sua casa,Quarantana_0766_p.760_1,0766,760,1,CI_Capitolo I,Altre illustrazioni,Scena con figure,"Gonin, Francesco; Ratti",Storia,"Mora, Gian Giacomo (Giangiacomo); Mora, figlio di Giangiacomo; Mora, moglie di Giangiacomo interrogata; Teresa, figlia minore di G. Mora",Casa del Mora,Milano,https://dlrc.ficlit.unibo.it/files/original/b832d2df4ee73941b731b223b3f04d3ba1ac5f83.jpg,229722; 230225,Quarantana_0766_p.760.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p766,https://dlrc.ficlit.unibo.it/iiif/2/232811,https://dlrc.ficlit.unibo.it/iiif/2/232811/full/full/0/default.jpg,759,782,848,553,0.9121,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232811/759,782,848,553/full/0/default.jpg"
229218,https://dlrc.ficlit.unibo.it/api/items/229218,https://dlrc.ficlit.unibo.it/s/lib/item/229218,Il capitano di giustizia detta al notaio criminale l'accusa contro ignoti,Quarantana_0767_p.761_1,0767,761,1,CI_Capitolo I,Altre illustrazioni,Scena con figure,"Gonin, Francesco; Loyseau",Storia; Legge nel Seicento,Capitano di giustizia di Milano; Notaio criminale,,Milano,https://dlrc.ficlit.unibo.it/files/original/34ed5a95d38bd022da688f0d2f61dfd56b842a40.jpg,229723; 230226,Quarantana_0767_p.761.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p767,https://dlrc.ficlit.unibo.it/iiif/2/232812,https://dlrc.ficlit.unibo.it/iiif/2/232812/full/full/0/default.jpg,232,1038,666,468,0.9002,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232812/232,1038,666,468/full/0/default.jpg"
229219,https://dlrc.ficlit.unibo.it/api/items/229219,https://dlrc.ficlit.unibo.it/s/lib/item/229219,Arresto di Guglielmo Piazza,Quarantana_0769_p.763_1,0769,763,1,CI_Capitolo I,Altre illustrazioni,Scena con figure,"Gonin, Francesco; Ratti",Storia; Legge nel Seicento; Ignoranza nel Seicento,"Piazza, Guglielmo",Casa di campagna dei fratelli Monti,Milano,https://dlrc.ficlit.unibo.it/files/original/a15fb3d900d2e6a6f40ef38e99713ca8aec1f6f0.jpg,229724; 230227,Quarantana_0769_p.763.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p769,https://dlrc.ficlit.unibo.it/iiif/2/232814,https://dlrc.ficlit.unibo.it/iiif/2/232814/full/full/0/default.jpg,147,1172,848,633,0.9192,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232814/147,1172,848,633/full/0/default.jpg"
229220,https://dlrc.ficlit.unibo.it/api/items/229220,https://dlrc.ficlit.unibo.it/s/lib/item/229220,Il Piazza viene interrogato,Quarantana_0770_p.764_1,0770,764,1,CI_Capitolo I,Altre illustrazioni,Scena con figure,"Gonin, Francesco; Cerosa; Sacchi, Luigi",Storia; Legge nel Seicento,"Piazza, Guglielmo; Capitano di giustizia di Milano; Auditore della Sanità",,Milano,https://dlrc.ficlit.unibo.it/files/original/eff52494b3056b4db37e12d400c16bb723e3bb85.jpg,229725; 230228,Quarantana_0770_p.764.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p770,https://dlrc.ficlit.unibo.it/iiif/2/232815,https://dlrc.ficlit.unibo.it/iiif/2/232815/full/full/0/default.jpg,762,1158,848,673,0.9023,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232815/762,1158,848,673/full/0/default.jpg"
229221,https://dlrc.ficlit.unibo.it/api/items/229221,https://dlrc.ficlit.unibo.it/s/lib/item/229221,Iniziale Q con decorazioni vegetali,Quarantana_0771_p.765_1,0771,765,1,CI_Capitolo II,Capolettera,Motivo ornamentale,s.i.,,,,,https://dlrc.ficlit.unibo.it/files/original/782c52f25ba7af2e32d66d9eb60e60db1fc091af.jpg,229726; 230229,Quarantana_0771_p.765.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p771,https://dlrc.ficlit.unibo.it/iiif/2/232816,https://dlrc.ficlit.unibo.it/iiif/2/232816/full/full/0/default.jpg,195,1099,211,212,0.8516,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232816/195,1099,211,212/full/0/default.jpg"
229222,https://dlrc.ficlit.unibo.it/api/items/229222,https://dlrc.ficlit.unibo.it/s/lib/item/229222,Ritratto di Baldo degli Ubaldi,Quarantana_0776_p.770_1,0776,770,1,CI_Capitolo II,Altre illustrazioni,Ritratto,"Gonin, Francesco; Loyseau",Giustizia; Storia,Baldo degli Ubaldi,,,https://dlrc.ficlit.unibo.it/files/original/f2b386d55ca53991159a4424004f7531a86193cd.jpg,229727; 230230,Quarantana_0776_p.770.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p776,https://dlrc.ficlit.unibo.it/iiif/2/232821,https://dlrc.ficlit.unibo.it/iiif/2/232821/full/full/0/default.jpg,895,982,544,544,0.9327,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232821/895,982,544,544/full/0/default.jpg"
229223,https://dlrc.ficlit.unibo.it/api/items/229223,https://dlrc.ficlit.unibo.it/s/lib/item/229223,Ippolito Marsili in cattedra,Quarantana_0778_p.772_1,0778,772,1,CI_Capitolo II,Altre illustrazioni,Scena con figure,"Gonin, Francesco",Giustizia; Storia,"Marsigli, Ippolito",,,https://dlrc.ficlit.unibo.it/files/original/e86b4b1ed715816721363d545e762ce020308b1f.jpg,229728; 230231,Quarantana_0778_p.772.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p778,https://dlrc.ficlit.unibo.it/iiif/2/232823,https://dlrc.ficlit.unibo.it/iiif/2/232823/full/full/0/default.jpg,748,1147,848,569,0.8552,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232823/748,1147,848,569/full/0/default.jpg"
229224,https://dlrc.ficlit.unibo.it/api/items/229224,https://dlrc.ficlit.unibo.it/s/lib/item/229224,Ritratto di Bartolo da Sassoferrato,Quarantana_0782_p.776_1,0782,776,1,CI_Capitolo II,Altre illustrazioni,Ritratto,"Gonin, Francesco; Ratti",Giustizia; Storia,Bartolo da Sassoferrato,,,https://dlrc.ficlit.unibo.it/files/original/407568882d0f5bcb7a0d89b2d2a6fda85dad383d.jpg,229729; 230232,Quarantana_0782_p.776.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p782,https://dlrc.ficlit.unibo.it/iiif/2/232827,https://dlrc.ficlit.unibo.it/iiif/2/232827/full/full/0/default.jpg,917,1005,544,642,0.9385,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232827/917,1005,544,642/full/0/default.jpg"
229225,https://dlrc.ficlit.unibo.it/api/items/229225,https://dlrc.ficlit.unibo.it/s/lib/item/229225,Ritratto di Prospero Farinacci,Quarantana_0784_p.778_1,0784,778,1,CI_Capitolo II,Altre illustrazioni,Ritratto,"Gonin, Francesco; Ratti",Giustizia; Storia,"Farinacci, Prospero",,,https://dlrc.ficlit.unibo.it/files/original/8ee1bcfb1461da9b2ca7db006c4677eae5603033.jpg,229730; 230233,Quarantana_0784_p.778.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p784,https://dlrc.ficlit.unibo.it/iiif/2/232829,https://dlrc.ficlit.unibo.it/iiif/2/232829/full/full/0/default.jpg,851,611,666,584,0.9677,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232829/851,611,666,584/full/0/default.jpg"
229226,https://dlrc.ficlit.unibo.it/api/items/229226,https://dlrc.ficlit.unibo.it/s/lib/item/229226,Iniziale E con decorazioni vegetali,Quarantana_0786_p.780_1,0786,780,1,CI_Capitolo III,Capolettera,Motivo ornamentale,s.i.,,,,,https://dlrc.ficlit.unibo.it/files/original/b6ce74cf30b7ea5cc385019a27bb70aaecbe599c.jpg,229731; 230234,Quarantana_0786_p.780.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p786,https://dlrc.ficlit.unibo.it/iiif/2/232831,https://dlrc.ficlit.unibo.it/iiif/2/232831/full/full/0/default.jpg,772,1342,203,222,0.7781,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232831/772,1342,203,222/full/0/default.jpg"
229227,https://dlrc.ficlit.unibo.it/api/items/229227,https://dlrc.ficlit.unibo.it/s/lib/item/229227,Ritratto di Cesare Beccaria,Quarantana_0788_p.782_1,0788,782,1,CI_Capitolo III,Altre illustrazioni,Ritratto,"Gonin, Francesco",Giustizia; Storia,"Beccaria, Cesare",,,https://dlrc.ficlit.unibo.it/files/original/3131e8e8ae0d55a7e70d4c952e766a3a7fcd4a0c.jpg,229732; 230235,Quarantana_0788_p.782.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p788,https://dlrc.ficlit.unibo.it/iiif/2/232833,https://dlrc.ficlit.unibo.it/iiif/2/232833/full/full/0/default.jpg,858,637,641,589,0.9042,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232833/858,637,641,589/full/0/default.jpg"
229228,https://dlrc.ficlit.unibo.it/api/items/229228,https://dlrc.ficlit.unibo.it/s/lib/item/229228,Il Piazza viene interrogato e torturato,Quarantana_0790_p.784_1,0790,784,1,CI_Capitolo III,Altre illustrazioni,Scena con figure,"Gonin, Francesco",Legge nel Seicento; Verità; Tortura,"Piazza, Guglielmo; Capitano di giustizia di Milano; Auditore della Sanità",,Milano,https://dlrc.ficlit.unibo.it/files/original/defcbde9d2eda0d390cafde66c448245568f235c.jpg,229733; 230236,Quarantana_0790_p.784.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p790,https://dlrc.ficlit.unibo.it/iiif/2/232835,https://dlrc.ficlit.unibo.it/iiif/2/232835/full/full/0/default.jpg,762,1286,841,521,0.9118,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232835/762,1286,841,521/full/0/default.jpg"
229229,https://dlrc.ficlit.unibo.it/api/items/229229,https://dlrc.ficlit.unibo.it/s/lib/item/229229,"Il Piazza dopo la tortura, seduto, afferma di non sapere niente e chiede dell'acqua",Quarantana_0791_p.785_1,0791,785,1,CI_Capitolo III,Altre illustrazioni,Scena con figure,"Gonin, Francesco; Loyseau",Legge nel Seicento; Verità; Tortura,"Piazza, Guglielmo; Capitano di giustizia di Milano; Auditore della Sanità",,Milano,https://dlrc.ficlit.unibo.it/files/original/acea24936612b0d909d68b2290d2cc1352609920.jpg,229734; 230237,Quarantana_0791_p.785.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p791,https://dlrc.ficlit.unibo.it/iiif/2/232836,https://dlrc.ficlit.unibo.it/iiif/2/232836/full/full/0/default.jpg,204,879,841,550,0.8516,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232836/204,879,841,550/full/0/default.jpg"
229230,https://dlrc.ficlit.unibo.it/api/items/229230,https://dlrc.ficlit.unibo.it/s/lib/item/229230,Assemblea del Senato in cui viene letto il decreto che ingiunge di proseguire la tortura ,Quarantana_0792_p.786_1,0792,786,1,CI_Capitolo III,Altre illustrazioni,Scena con figure,"Gonin, Francesco",Legge nel Seicento; Verità; Tortura,Senato di Milano,,Milano,https://dlrc.ficlit.unibo.it/files/original/cf092c8a610eb41c0ae40b8531acf0128be88cac.jpg,229735; 230238,Quarantana_0792_p.786.jpg,https://dlrc.ficlit.unibo.it/iiif/2/232045/canvas/p792,https://dlrc.ficlit.unibo.it/iiif/2/232837,https://dlrc.ficlit.unibo.it/iiif/2/232837/full/full/0/default.jpg,743,954,873,737,0.8508,ncc,"https://dlrc.ficlit.unibo.it/iiif/2/232837/743,954,873,737/full/0/default.jpg"
